Identifier,battery/assualt,burglary,homicide,kidnapping,robbery,sexual offense,theft,theft from a vehicle,theft of cattle,nhs,ahs,comp,mcomp,prox,cohe,nmi,nmmi,poverty_rate,active_unoccupied,aver_income,PI_type,female_rate,male_to_female_ratio,female_headed_household_rate,male_to_female_household_ratio,adult_rate,nev_mar_rate,foreign_ent_rate,no_spanish_rate,popu
04005,0.0,1.0,6.0,0.0,4.0,4.0,0.0,1.0,0.0,49,11.131238900767265,1.080866057301031,1.0712748431031405,0.40425386307396466,0.17205329343814674,0.17217955221288342,0.17217955221274558,14.823310000000001,3.013164310092638,2045.47,PI>40%,50.2119691938105,0.9915999999999999,10.822373073115541,8.240117608624633,65.350102451777,34.23920540764243,6.764278370617223,1.3742669398714054,28306
04006,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,16,3.468816839686216,7.896362927544417,6.871641695448769,0.03201657572339814,0.0010320115528865382,0.0010349154771092507,0.001140247201146629,31.235960000000002,1.335847870501336,1242.51,PI>40%,48.894830187680334,1.0452,7.83399146635571,11.7648849797023,59.02003864785451,36.8984928273107,12.883713493924537,1.3844402678878682,37777
04007,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6,1.1552987247694972,0.6626441897450785,0.6268830245076115,0.7618600147914248,0.5329353405424867,0.5350092589585539,0.5350092589585281,17.76951,4.387688277668631,1668.65,"PI<40%,1~4999",49.353448275862064,1.0262,16.017316017316016,5.243243243243243,62.94300766283525,31.144701621791842,23.02132273220094,0.0,8352
04008,1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,20,4.319798795729875,0.5898218437914532,0.5644161460337536,0.8616581783797375,0.6683253057093882,0.6687899465594427,0.668789946560248,19.36833,1.2260127931769722,1878.91,PI>40%,48.623664749383735,1.0566,13.92769104354971,6.179941002949852,66.56737880032868,32.450771687067586,5.873261205564142,0.0924404272801972,9736
04009,2.0,0.0,6.0,0.0,0.0,6.0,0.0,2.0,0.0,54,12.008079726286718,1.07576905865128,1.0776917250947404,0.43104382114037953,0.13892812435455434,0.1390268779089461,0.13902687790857568,28.35168,2.987146529562982,1456.35,"PI<40%,>5000",50.52229440425218,0.9793000000000001,19.697614597405483,4.076756858323939,58.862394802893846,34.79438994404998,28.695846359982134,0.08305034696589399,54184
04010,4.0,0.0,3.0,0.0,2.0,9.0,0.0,1.0,1.0,8,1.7486898491139664,0.5051580163501341,0.49379010729269396,0.9923950598384803,0.968639008312325,0.9685608900812159,0.9685608900813167,46.10635,1.0098552135296264,787.17,PI>40%,49.23368796964512,1.0311,12.278023900822754,7.14463311097635,52.32869578156387,35.76015974958174,44.32612188469155,1.6479428613942415,26882
04011,2.0,3.0,8.0,0.0,3.0,15.0,0.0,2.0,3.0,15,3.157515677605402,0.5514113461372748,0.5212741242960388,0.9300560224554711,0.8267554248824153,0.8271078614334204,0.8271078614336875,31.181019999999997,1.433768457093944,1080.65,"PI<40%,1~4999",49.20619507695295,1.0323,15.96513501635822,5.26364887597492,56.90634558430839,34.34873243225069,37.19837658344607,0.14565227945817352,41194
05002,689.0,725.0,24.0,0.0,750.0,58.0,9.0,59.0,10.0,55,13.671940413146757,0.3468128627495588,0.3381642015349968,0.8664081043783163,0.7040515882144498,0.7041867256597367,0.6442644348247984,3.4400100000000005,5.576175170037826,2927.3,"PI<40%,1~4999",50.02010895396878,0.9992,19.357282375396405,4.166014426028238,60.14770940733428,31.16703372194048,21.782936827184614,0.0007312346897736828,136755
05003,148.0,128.0,6.0,0.0,92.0,12.0,3.0,8.0,4.0,38,8.348419381364387,0.5370773791599923,0.5113196424854092,0.9498672239067926,0.8686481128895908,0.8687415582720673,0.8687415582657253,0.85918,6.54851684263449,3794.68,"PI<40%,1~4999",50.985667034178604,0.9612999999999999,19.322843875388845,4.175221651889874,63.14884233737597,31.696063543978507,6.996775679410409,0.004410143329658214,22675
05004,53.0,27.0,10.0,0.0,88.0,4.0,10.0,43.0,7.0,3,0.3634777734712165,0.12962238733703454,0.12575912092320338,0.9079346546442457,0.7331095761313668,0.7381526665667903,0.7436917689218266,5.29332,3.8731095536702322,1591.38,"PI<40%,1~4999",48.81121362668559,1.0487,10.951034513711235,8.13155737704918,62.99237047551455,32.11224609604321,8.763651071861938,0.0,22544
05006,87.0,38.0,5.0,0.0,80.0,13.0,6.0,11.0,17.0,35,8.489137177143244,0.40032566406975184,0.3982308395132612,0.93724027980061,0.843405299379138,0.8435211972424341,0.7949541578752036,3.7037599999999995,6.830844662357922,2565.41,"PI<40%,1~4999",50.00386219681755,0.9998,12.884600480508409,6.761203007518797,64.68021010350688,30.001012863364735,3.94541910331384,0.0,25892
05007,27.0,20.0,5.0,0.0,38.0,1.0,6.0,3.0,14.0,14,3.0884647413341653,0.5174829256044677,0.5062165584853869,0.9688690224492297,0.9189843368995372,0.9190959384286335,0.9190959384279724,6.54062,6.509635974304069,2234.11,"PI<40%,1~4999",49.55044955044955,1.0181,17.141317733990146,4.8338572070049395,63.167601629140094,31.57894736842105,4.640568295884488,0.0,13013
05009,67.0,11.0,16.0,0.0,54.0,5.0,1.0,51.0,0.0,45,10.018854143473346,0.8038362521856091,0.77010870122645,0.6591684758733156,0.2777473514863984,0.2779425011504953,0.27794250115162955,5.08361,7.839825119236885,2117.99,"PI<40%,1~4999",50.17781449816797,0.9929000000000001,17.65838040076267,4.663033513293267,62.642790430347006,32.38275087249606,10.427962119569147,0.0,55676
05010,144.0,90.0,21.0,0.0,140.0,18.0,9.0,36.0,7.0,22,5.091214387296464,0.5049133784345728,0.50395071665551,0.5420662069041711,0.24766360634037995,0.24802238975411603,0.19185072066751377,2.50537,5.880930168273384,2840.39,"PI<40%,1~4999",50.061822774712496,0.9975,15.613318380860836,5.4047883710987605,64.31828757561657,31.099975470441883,6.967729821078891,0.0,75215
05011,30.0,6.0,8.0,0.0,39.0,5.0,9.0,0.0,6.0,9,1.8564933329281785,0.5717428790753546,0.5467889170499494,0.8878128818192393,0.7422396122666504,0.7431294838365156,0.7431294838364818,11.66108,4.421448730009407,1812.19,"PI<40%,1~4999",48.0311590481082,1.082,11.858012518220013,7.433116413593637,64.49238144153398,33.210661313705806,4.572017875558611,0.0,11682
05017,247.0,100.0,33.0,0.0,191.0,12.0,10.0,104.0,7.0,11,2.358727694973875,1.8709338659099775,1.7822205857318456,0.08709415068017948,0.00573977974071937,0.005764160651816014,0.005173120719643043,4.35402,6.065239551478084,2276.66,"PI<40%,1~4999",50.21183277342291,0.9915999999999999,15.892028679881905,5.292462845010616,62.12019410227697,30.78531016872778,7.938928423509921,0.0009331840238895109,107160
05018,431.0,280.0,37.0,1.0,567.0,38.0,10.0,182.0,6.0,6,1.21585055906806,0.11684055094231541,0.118039077507321,0.6591010491691877,0.37284467610950445,0.3747324542369674,0.2802366956863572,1.2287700000000001,4.975463949068572,3791.49,"PI<40%,1~4999",50.32469034161864,0.9871,15.68728979199612,5.374587409676172,66.02268207172789,31.575168716795098,8.081917800501422,0.0,216206
05020,362.0,243.0,8.0,1.0,346.0,21.0,7.0,9.0,14.0,70,16.777930834224925,1.5382282840057926,1.5186316597724505,0.253558897262385,0.05044543111985909,0.05047373626724729,0.04733123553161203,3.1579999999999995,4.610849575432267,2539.26,"PI<40%,>5000",49.928180267528504,1.0029000000000001,17.71849761311436,4.643819367957299,64.45372115988867,29.99275490023302,5.693523673710879,0.04339108836819583,66834
05023,11.0,7.0,0.0,0.0,28.0,2.0,0.0,0.0,1.0,22,5.080444226114463,20.521672177060488,20.36296826601099,0.01683533957307999,0.00031754898840678813,0.0003181738765642137,0.0003092553508960223,7.2572,7.899754835194769,1742.76,"PI<40%,1~4999",48.57610772450187,1.0586,11.837034318223527,7.448062015503876,60.60413065235193,31.48878481636677,11.54521104645793,0.0,10991
05024,74.0,63.0,10.0,2.0,119.0,9.0,3.0,20.0,4.0,43,10.045209298102677,0.37992015730250134,0.3656877566575284,0.8917693055444272,0.7375127500232177,0.7376800347343516,0.6898233032718355,5.86195,5.101553166069294,2449.26,"PI<40%,1~4999",49.20376203167331,1.0324,16.23131410184792,5.160930616740088,63.27834188674258,34.55174401844912,4.99809830637403,0.0,45401
05025,467.0,1021.0,24.0,2.0,768.0,58.0,6.0,87.0,7.0,84,20.914760418700673,0.4146162093687803,0.40919931009201116,0.8018220805969224,0.5714847574048078,0.5715944179335777,0.529958894558364,2.1116800000000002,5.233675564681725,3337.38,"PI<40%,1~4999",49.99934557543552,1.0,18.43625978762201,4.424093669321116,61.70111121291049,32.6123261143781,16.46960335964688,0.0,152806
05027,324.0,286.0,21.0,0.0,407.0,25.0,18.0,86.0,15.0,7,1.134916696259534,0.6142697859752497,0.6156769364263024,0.3219531722734655,0.05316472698248051,0.05361679605441963,0.012824840058375213,3.30507,4.679940760243541,3316.22,"PI<40%,1~4999",49.242655146367,1.0308,12.717509790463884,6.8631746031746035,60.94406382104663,30.24315275262089,19.194072954481044,0.0,75461
05028,286.0,167.0,18.0,0.0,357.0,22.0,11.0,41.0,11.0,68,15.89954726967479,0.8872175372415928,0.8897134856364645,0.41723239486227964,0.12973537625589335,0.12980574672252457,0.10875470355405358,2.02005,6.811755633621798,3306.1,"PI<40%,1~4999",50.29007181948165,0.9884999999999999,17.61993082360018,4.675391180654339,64.9169227735139,31.057145319772456,6.3593755268570655,0.0,60847
05030,2395.0,830.0,146.0,6.0,3455.0,172.0,76.0,921.0,17.0,38,9.47376859465605,0.2114502670093076,0.20466339430269365,0.5935613392021846,0.2162315467310388,0.21640813459409367,0.16118569011252523,2.1997,6.0499923636919,3767.67,"PI<40%,1~4999",50.44068385639402,0.9825,16.82131333513758,4.94483902699278,64.12250059645054,33.943197843067054,15.729083575660121,0.0006895381886935044,725123
05031,47.0,36.0,4.0,0.0,64.0,6.0,5.0,9.0,17.0,36,8.074312259354544,0.5401498319156866,0.5183428337994186,0.947222027870938,0.8667567617664317,0.866856191185512,0.8668561911799707,2.6053900000000003,4.231786487136331,3232.98,"PI<40%,1~4999",50.13770373380289,0.9945,13.523991972267835,6.394266441821248,67.04140141767124,29.540162980209544,3.910486168550684,0.0,22149
05032,247.0,348.0,7.0,0.0,251.0,13.0,20.0,21.0,14.0,33,7.730138594333191,0.6106378285172317,0.5682530471924061,0.6110651727548492,0.2101815950778774,0.21039386652548614,0.20345923083305464,1.07166,6.163177460379574,3492.86,"PI<40%,1~4999",50.77432831520565,0.9695,19.628180039138943,4.094715852442672,66.9163725419578,29.779934474871734,4.5333135480041555,0.0,41649
05033,242.0,117.0,22.0,0.0,260.0,16.0,10.0,47.0,21.0,9,1.7059141652377905,0.1959236713077109,0.19062628194842535,0.844485768931298,0.6381815053029741,0.6394365334047065,0.6394365334046004,5.73785,10.863070539419088,1894.59,"PI<40%,1~4999",49.93375547978568,1.0027,17.261933844725654,4.793093688083782,62.62152946906966,31.8012535198474,6.223180170471245,0.0009741841207988309,102650
05035,1250.0,1085.0,522.0,1.0,3630.0,130.0,61.0,2352.0,2.0,57,13.940322501772073,0.32817610663565716,0.30991090430859414,0.554535107424362,0.15806832825187492,0.15816287149435823,0.12941147037987252,2.8828199999999997,7.462042359771585,3595.39,"PI<40%,1~4999",51.200617858164655,0.9531000000000001,21.5031248245044,3.650486885796366,64.57430791912186,34.26892950391645,17.539898567471006,0.0029704719454558813,639629
05038,59.0,53.0,2.0,0.0,35.0,2.0,1.0,3.0,0.0,31,6.914479325348061,0.5948807586578851,0.5807554062545275,0.836625057817003,0.6668961845999727,0.6671853250322982,0.6671853250327419,3.11764,4.753747323340471,2481.7,"PI<40%,1~4999",49.535506219492994,1.0188,17.4043392504931,4.745693563009973,64.29696110848685,30.31618102913825,5.368360936607653,0.0,12702
06001,29.0,31.0,36.0,0.0,63.0,12.0,2.0,35.0,4.0,27,5.63940182426823,0.6700159312957669,0.6591651291749988,0.6847616807671373,0.4178800647441462,0.4182949639346539,0.41829496393437676,4.8381,2.8641312924096574,2609.63,"PI<40%,1~4999",49.62188534587907,1.0151999999999999,22.999510797400237,3.3479185657854758,64.10524481617006,33.36527055388265,26.187410586552218,0.0,28695
06002,340.0,426.0,62.0,6.0,789.0,56.0,11.0,658.0,5.0,6,1.260092795592731,0.44473542625789597,0.3990771995085426,0.19964003415241105,0.04203202592243845,0.04235081893260014,0.027916856382802516,1.40446,3.8814097715927995,4237.38,"PI<40%,1~4999",51.29063878451233,0.9497,26.19303684021847,2.817808550036229,68.3425910798889,37.752871129699884,28.80407160605376,0.0,146904
06003,16.0,8.0,5.0,0.0,26.0,4.0,3.0,6.0,0.0,16,3.426466431516693,1.5763249145259377,1.6162711438894697,0.21449936681285264,0.04428564828169254,0.04440839878246356,0.042086817387438656,4.70719,3.683976919662672,1900.23,"PI<40%,1~4999",49.526043661432404,1.0191,20.460704607046072,3.8874172185430464,65.84163155878974,36.91395391932794,9.148603788322593,0.0,20888
06004,13.0,2.0,2.0,0.0,16.0,4.0,2.0,20.0,0.0,6,1.269920869898746,0.29749091800288624,0.2913911244317533,0.9378407837097034,0.8407677897094439,0.841559982786313,0.7725736776295651,3.33887,3.8423766265651853,2095.92,"PI<40%,1~4999",49.91488264121743,1.0034,22.23668454209403,3.4970732849449777,65.31338663915398,36.7119818739171,17.47603664671927,0.0,19385
06005,41.0,13.0,10.0,0.0,76.0,5.0,2.0,26.0,0.0,5,1.1062168542853268,2.009976382417416,1.7554888123147265,0.10174284856790677,0.011063189091526437,0.011162587879391455,0.01152482006133591,1.34805,3.4692580147125605,3049.28,"PI<40%,1~4999",50.26008042203121,0.9897,16.580446843604737,5.031200542618133,66.87940384402553,34.99169238072633,14.60609983627156,0.025823588003098828,27107
06006,6.0,11.0,5.0,0.0,5.0,3.0,0.0,6.0,0.0,4,0.8256968227689657,0.5763826707549825,0.5659509754498097,0.8978335969650268,0.7531513816331886,0.7550736510221024,0.7550736510220472,4.777279999999999,1.1814744801512287,1937.72,"PI<40%,1~4999",49.45283018867925,1.0221,20.034116755117513,3.9914853358561966,66.62264150943396,34.03693931398417,17.885703140237954,0.0,5300
06007,228.0,296.0,47.0,1.0,478.0,49.0,21.0,496.0,0.0,85,19.744371062570817,0.7081474357951323,0.6666098272983022,0.4627790913061687,0.20252585642944232,0.20260619691584875,0.20641478135532804,2.7125500000000002,3.055747682943699,3703.9,"PI<40%,1~4999",49.81600792962458,1.0073999999999999,21.02577043182033,3.7560682888775543,65.02911659026142,33.19317459541388,37.68204579335652,0.01424854417048693,161420
06008,17.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3311800000000003,2.5210084033613445,2044.18,"PI<40%,1~4999",48.6665035478346,1.0548,13.413437959784208,6.455210237659964,64.52165402495719,34.56888323258034,22.724993732765103,0.0,8174
06009,144.0,223.0,50.0,1.0,566.0,71.0,5.0,260.0,5.0,4,0.6106489189196784,0.10044119794865769,0.10251316740544675,0.9433162416055862,0.8377384283203305,0.8393231009291114,0.8393231009291292,4.853940000000001,2.2693497208499016,2264.82,"PI<40%,1~4999",49.60878590564732,1.0158,23.374412988656314,3.278182303381495,63.506200876461506,33.624269726191315,27.903809205956904,0.14016287280662845,112726
06010,108.0,382.0,27.0,0.0,277.0,37.0,5.0,238.0,1.0,12,2.627299008449255,0.426909611008766,0.394978126429772,0.4341733661587258,0.1772072271442105,0.1777514600329606,0.137594634574537,0.84744,3.4980268914165316,4553.8,"PI<40%,1~4999",51.351328820567545,0.9473999999999999,23.73252713283625,3.213626279252845,65.74243889426123,36.984621395469986,28.44175100429303,0.0008336390009670212,119956
07001,16.0,5.0,4.0,0.0,11.0,1.0,0.0,2.0,0.0,16,3.5746598468223314,0.5387210962992789,0.522976231689087,0.9316452549922345,0.8275543802156561,0.8278594237261979,0.8278594237250234,37.86427,2.6351482270877735,1035.43,"PI<40%,1~4999",49.827524681812775,1.0069,15.409777566313787,5.4893863373214975,56.40537647198764,36.75008286377196,2.50749850029994,0.0,16814
07002,14.0,0.0,6.0,0.0,12.0,4.0,2.0,5.0,1.0,1,0.05884651020157209,0.0,0.0,1.0101917125233035,0.8681178714103382,0.8814735309704973,0.8814735309704972,34.14262,4.135747501731473,1206.12,"PI<40%,1~4999",50.00172729471102,0.9998999999999999,14.116874589625738,6.083720930232558,62.36570283621792,32.01730167494938,1.0810436228820899,1.4336546101495837,28947
07003,18.0,5.0,10.0,1.0,9.0,5.0,1.0,8.0,3.0,14,3.0076984575243104,1.61306722456026,1.596845166330457,0.2593834543301121,0.06783592996149679,0.06804523945689715,0.06804523945688737,34.22621,2.8106359316550398,1127.03,"PI<40%,1~4999",49.63379260333575,1.0148000000000001,19.58047123125785,4.107129385137684,61.49746192893401,34.20611746685175,3.600800177817293,0.0,27580
07004,10.0,4.0,7.0,0.0,14.0,3.0,2.0,7.0,2.0,18,3.93907692561257,0.5420179078540127,0.5278099618903601,0.9232191980586941,0.8133264487780298,0.8136342319428732,0.8136342319432245,66.87191,1.5531062124248496,773.18,PI>40%,49.71036330152352,1.0117,7.646441161029026,12.077979401667484,46.75707349740499,35.732818106541544,1.359471233288268,12.127908923489034,29865
07005,7.0,3.0,5.0,0.0,3.0,3.0,0.0,2.0,5.0,3,0.5741019153661228,0.5289127482099626,0.5295463844274128,0.8665516735457233,0.7011769880510701,0.7044042425051817,0.7044042425052005,54.167030000000004,1.750583527842614,625.58,PI>40%,49.27849588719154,1.0293,8.629847238542892,10.587690631808279,52.310223266745005,35.26985218288072,0.8288203437720745,0.9400705052878966,21275
07006,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2,0.22699775671379924,0.41242572310735814,0.4124257231073582,0.8021022025184099,0.5252423972639223,0.5357231795167382,0.5357231795167365,39.08785,1.0269283432222729,753.57,"PI<40%,>5000",51.10501912207669,0.9568000000000001,14.254742547425476,6.015209125475285,56.44904728060378,34.744914971657224,0.6092073381793007,0.01015331505736623,29547
07007,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,21,4.732178699578664,0.5587961808438637,0.5396412899779794,0.9006339892256722,0.77980856702624,0.7801084858309066,0.7801084858323533,67.57043,1.55915622133904,716.16,PI>40%,52.0737855178735,0.9204000000000001,10.237725480826663,8.76779463243874,51.890467461044906,35.23959426372858,0.08372204281784475,6.943171402383134,8728
07008,26.0,0.0,6.0,0.0,21.0,11.0,14.0,1.0,2.0,14,3.0673118987140184,0.45859909866881154,0.4411937533356565,0.9016730107444011,0.760958439150735,0.7614606228912232,0.7614606228907589,45.400800000000004,1.6664737877560467,936.86,"PI<40%,1~4999",49.83100495718792,1.0068000000000001,13.866035538525114,6.211866702790572,56.290371038005105,36.4760351449466,0.3147038750284371,0.12392969806219017,26628
07009,38.0,12.0,22.0,0.0,104.0,23.0,2.0,12.0,15.0,56,12.188511411831387,1.6868274886037753,1.6749752143952548,0.2738745964038586,0.0416324542101078,0.041664877641447814,0.04166487764114423,17.86309,2.4072090238830426,1721.76,"PI<40%,1~4999",51.21622296588582,0.9525,23.740899196877578,3.2121403730635474,64.5422306578093,31.884762460302028,6.518577947149376,0.004994755506717946,40042
07010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.15991430681523514,0.0,0.0,0.9548451481292017,0.832636214540706,0.8393544809927941,0.8393544809927963,51.63106,1.5539305301645339,622.12,"PI<40%,1~4999",49.41624032533124,1.0236,10.944685323873342,8.136854741896759,52.61707988980716,39.91564417177914,0.5166931637519873,0.0,7623
07011,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.6148038239666612,0.5259529051407387,0.5334686979696535,0.8997482968488649,0.7714412639096955,0.773801340773275,0.7738013407732648,44.30612,0.9963768115942028,722.72,"PI<40%,1~4999",50.61459467869924,0.9756999999999999,15.23972602739726,5.561797752808989,55.58840309112598,35.75600739371534,0.5304621848739496,0.0,19281
07012,14.0,3.0,10.0,0.0,39.0,15.0,8.0,8.0,1.0,29,6.560418723758209,0.5570449848061956,0.5379003654598569,0.9157125307922933,0.7997748492358986,0.7999732887001835,0.7999732886993882,29.410770000000003,2.274333440411179,1445.36,"PI<40%,1~4999",50.06368836703027,0.9975,15.535201575587879,5.436994043073163,57.06246091850205,32.44418099189883,3.81202527152694,0.15748396211121146,43179
07013,19.0,1.0,6.0,0.0,13.0,5.0,1.0,8.0,0.0,9,1.8104781379570674,0.6748109508595377,0.6691299377121451,0.7347966902713526,0.4766435992271325,0.477937544057308,0.477937544057403,51.22791,4.388947927736451,1125.41,PI>40%,50.33287644409634,0.9868000000000001,11.28320752867366,7.862728062554301,52.57489719992168,36.67573079537729,0.2549436182382742,9.160629201749233,30642
07014,7.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,4,0.6425465659498877,0.49254050278186995,0.5040890501178983,0.9559952235878126,0.8720901875375999,0.873237956837504,0.8732379568375307,63.53512,0.5511977952088192,628.68,PI>40%,51.0210679454712,0.96,8.71934604904632,10.46875,49.544695296082764,38.549808747713286,0.02785670510891972,32.91125599439625,18559
07015,25.0,3.0,3.0,0.0,20.0,13.0,3.0,3.0,1.0,22,4.752081705760971,1.0812346238670203,1.0401477939646415,0.4635006337413704,0.12872789722676356,0.12896034730203296,0.1289603473018553,23.68275,4.2017987633501965,1507.04,"PI<40%,1~4999",51.11501677660861,0.9564,21.574317376899348,3.635140859987291,59.44854032092397,36.38794738642371,1.7661644989239265,0.0,43811
07016,6.0,3.0,7.0,0.0,8.0,5.0,3.0,5.0,5.0,13,2.7736839184119866,0.5609252055170674,0.539370030716015,0.8945568494393726,0.7561270921849551,0.7566877023399952,0.7566877023397881,20.23564,0.639622959097795,1372.95,"PI<40%,1~4999",48.967327887981334,1.0422,14.671975279296412,5.815714864317537,65.9218203033839,32.433035714285715,7.7216228893058165,0.05250875145857643,17140
07017,56.0,4.0,46.0,0.0,38.0,18.0,5.0,16.0,0.0,34,8.327141208220015,0.6316701566323337,0.6061207878482635,0.7289103074003387,0.23721587506748731,0.23742984323137337,0.2355831751531681,30.30638,2.438595256527553,1440.86,"PI<40%,>5000",49.767007194613,1.0094,18.579350969830447,4.3823193373321905,62.500960135187036,34.067019881088264,2.623887854334782,0.5773612924699798,78114
07018,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,2,0.3686851842357006,0.9013728259900536,0.9013728259900534,0.449277943486377,0.1932285300345622,0.19726307356466616,0.14681083191439703,47.15049,0.6324404761904762,877.25,"PI<40%,1~4999",50.260540028422554,0.9895999999999999,13.915206063477026,6.186382978723405,55.648981525343444,34.53237410071942,0.3800926475828483,0.09474182851729039,8444
07019,60.0,47.0,68.0,1.0,130.0,23.0,11.0,69.0,0.0,46,10.929531500758992,0.3986091557487913,0.37009238853804727,0.754461400169039,0.523372429704207,0.5235881297206407,0.5061533012158468,16.58482,2.2453071524872956,1887.74,"PI<40%,>5000",51.99662442469843,0.9231999999999999,18.649281945862025,4.3621367455484465,61.987901824654465,32.91434247726752,4.328979350436721,0.2418216760156865,141013
07020,4.0,0.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,4,0.8967832805070556,0.2216887656780123,0.2217802571111288,0.979239408964403,0.9360014408248072,0.9362099482790878,0.8517629127746921,38.069190000000006,2.199904351984696,1039.98,"PI<40%,1~4999",49.82078853046595,1.0072,12.331380297043195,7.10939226519337,59.180617939294955,35.60799778181706,0.27150973100002285,0.46050542171407827,44082
07021,12.0,4.0,5.0,0.0,8.0,5.0,2.0,0.0,0.0,9,1.7378283006440474,0.5759987420075516,0.5438249390536753,0.8766842979912514,0.6995536087265224,0.7006003180246351,0.7006003180247924,22.19896,2.1209964412811386,1252.59,"PI<40%,1~4999",50.712589073634206,0.9719,16.30424324064274,5.133372676305695,60.0,36.76763779021159,0.7260915257475876,0.03800475059382422,21050
07022,6.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,3,0.5644215964184083,0.6068585454707994,0.6339200171141905,0.824480369233602,0.6434529957497449,0.6472228097103102,0.6472228097103335,79.80147,1.1463609704078912,446.16,PI>40%,50.673700720039925,0.9734,9.932828355009288,9.067625899280575,45.57638839381193,37.88784187543094,0.007177205196296561,64.12632779639267,14027
07023,20.0,3.0,17.0,1.0,5.0,5.0,3.0,6.0,0.0,9,1.9883575272477045,0.5452264722218042,0.5404643900188624,0.8863619666887018,0.7472759658263202,0.7480893425660665,0.7480893425661955,69.67721,2.18946022613768,552.84,PI>40%,53.78926710076553,0.8591,17.235033867115618,4.80213539300318,49.307911256677194,37.262188471947326,0.04441193374784471,54.24416111046126,76941
07024,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,25,5.669128278708087,0.5338796601931229,0.5208018658520708,0.9456217340213302,0.8653816248203136,0.8655230254702879,0.8655230254686864,69.05267,0.07366482504604051,671.72,PI>40%,50.30045299066285,0.9881,8.46389172151664,10.814895947426068,42.73828233336415,35.115606936416185,0.0,41.53647037071277,10817
07025,6.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,3,0.50209545314209,0.6361692500033733,0.6165383273915174,0.9102571435044405,0.7403618192745262,0.7437724701438143,0.7437724701438048,30.69366,4.430681276798476,998.74,PI>40%,50.08183306055647,0.9967,10.680671122629928,8.362707535121329,54.923622476813975,41.74591099277292,0.5487721223761833,1.282051282051282,7332
07026,5.0,2.0,18.0,0.0,1.0,4.0,0.0,3.0,0.0,6,1.3090219715355926,0.5740407460024192,0.5772364173442087,0.8695498607637644,0.687984399181086,0.6893910811610648,0.6893910811609939,72.27467,1.1132229161010045,522.58,PI>40%,50.65215585278724,0.9742000000000001,10.912519702769647,8.163786432808873,47.34568414056658,37.46528543090148,0.07329724853405503,57.72202376007311,36111
07027,66.0,21.0,35.0,0.0,117.0,21.0,17.0,17.0,5.0,4,0.5747280420663939,0.1261991735320014,0.11657260968798025,0.9059261358155919,0.7533038420661521,0.7559641057251102,0.7007373815512012,22.88938,2.8009464655427387,1721.82,"PI<40%,>5000",50.57132746595436,0.9773999999999999,15.408668163284005,5.48985356426076,62.51840690387316,32.38858333461002,2.1216504787490527,0.3572936999874433,87603
07028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1.215153402144194,0.6249006727500691,0.6092443473786481,0.8106439940123126,0.6074354425156372,0.6091948314783343,0.6091948314783806,35.13728,0.8849557522123894,977.69,"PI<40%,1~4999",48.547641073080484,1.0598,10.286771507863088,8.721223021582734,64.2368177613321,30.443206587551465,0.8531157270029673,0.0,5405
07029,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,7,1.5020146289693144,0.5556157314605225,0.5350164602637898,0.9156610150063641,0.7877875564289459,0.7886957541186504,0.7886957541186951,23.34518,5.850746268656716,1320.57,"PI<40%,1~4999",49.860502192108406,1.0056,10.42,8.596928982725528,61.13989637305699,34.0005409791723,6.256266292360137,0.05978477481068154,5018
07030,7.0,0.0,4.0,1.0,3.0,8.0,1.0,3.0,1.0,20,4.16017816045807,2.156974638145984,2.0545536573232672,0.19747753037959817,0.03450721621039845,0.034587937935888845,0.03458793793583757,48.59205,5.78305720537668,861.18,"PI<40%,1~4999",50.13485641757893,0.9945999999999999,13.17526820288199,6.589978318477475,57.17277486910994,34.6972104519774,0.2948339956415844,0.0031730921783277802,31515
07031,58.0,7.0,41.0,0.0,24.0,4.0,12.0,20.0,0.0,21,4.480067395300207,2.8686135310057836,2.877588821915379,0.1351316250015589,0.02006068708132001,0.020104522664518707,0.02010452266453397,70.57048,2.646552369544059,557.07,PI>40%,50.51275615397027,0.9797,7.876969242310578,11.695238095238095,46.45732111802356,42.35985403557165,0.10162880764688108,40.261218781935206,111554
